size,stars,forks_count,open_issues,has_wiki,has_pages,has_issues,has_projects,has_discussions,author_type,author_followers,num_topics,javascript,typescript,python,rust,other_language,desc_word_count,created_at,updated_at,pushed_at,has_homepage,mit_license,nan_license,apache_license,other_license,remain_license
843,23538,2908,6,FALSE,FALSE,FALSE,TRUE,FALSE,User,507,0,FALSE,FALSE,TRUE,FALSE,FALSE,5,446459,467980,467868,0,0,0,0,1,0
10221,23538,2656,307,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,17,0,TRUE,FALSE,FALSE,FALSE,FALSE,11,369635,467964,465680,1,1,0,0,0,0
291094,23538,3188,479,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,400,19,TRUE,FALSE,FALSE,FALSE,FALSE,11,401125,467982,467930,1,1,0,0,0,0
6656,23534,3160,5371,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,76,15,TRUE,FALSE,FALSE,FALSE,FALSE,2,432073,467982,466555,1,1,0,0,0,0
143520,23533,680,96,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,214,5,FALSE,FALSE,FALSE,TRUE,FALSE,9,439492,467981,467981,1,1,0,0,0,0
48244,23524,3465,452,TRUE,FALSE,TRUE,TRUE,TRUE,User,953,18,FALSE,FALSE,FALSE,FALSE,TRUE,7,445064,467982,467691,1,1,0,0,0,0
935,23506,2592,207,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,29,0,FALSE,FALSE,FALSE,FALSE,TRUE,6,357597,467983,467728,1,1,0,0,0,0
100279,23506,6511,1889,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,3529,4,FALSE,TRUE,FALSE,FALSE,FALSE,8,403313,467980,467970,1,1,0,0,0,0
26490,23500,5571,256,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,99,8,TRUE,FALSE,FALSE,FALSE,FALSE,6,411006,467983,467964,1,1,0,0,0,0
37251,23482,1919,309,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,2244,0,FALSE,TRUE,FALSE,FALSE,FALSE,11,445482,467983,467982,1,1,0,0,0,0
15559,23479,1213,486,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,79,3,TRUE,FALSE,FALSE,FALSE,FALSE,5,389249,467983,467074,1,1,0,0,0,0
13989,23478,2859,65,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,67,6,FALSE,FALSE,FALSE,FALSE,TRUE,5,371340,467981,467651,1,1,0,0,0,0
25763,23472,1348,447,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,193,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,397676,467981,467980,1,0,0,0,1,0
1465,23467,2429,332,TRUE,TRUE,TRUE,TRUE,FALSE,User,2031,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,399015,467982,464037,0,1,0,0,0,0
4684,23409,2021,2,TRUE,FALSE,TRUE,TRUE,FALSE,User,1152,13,FALSE,FALSE,TRUE,FALSE,FALSE,9,401908,467983,467847,0,1,0,0,0,0
9799,23384,4698,391,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,3369,0,FALSE,FALSE,FALSE,FALSE,TRUE,36,375931,467958,467970,0,0,1,0,0,0
35047,23374,4582,185,TRUE,FALSE,FALSE,FALSE,FALSE,Organization,187,0,FALSE,FALSE,FALSE,FALSE,TRUE,5,398822,467981,446806,0,0,1,0,0,0
29935,23364,937,38,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,590,4,FALSE,FALSE,FALSE,FALSE,TRUE,7,460276,467983,467979,1,1,0,0,0,0
7282,23336,5937,55,TRUE,FALSE,TRUE,TRUE,FALSE,User,2792,4,FALSE,FALSE,FALSE,FALSE,TRUE,1,412066,467983,467966,1,0,0,0,1,0
16237,23334,4072,21,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,679,8,FALSE,FALSE,FALSE,FALSE,TRUE,4,396787,467983,467768,0,1,0,0,0,0
49191,23327,3543,10,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,329,13,FALSE,FALSE,FALSE,FALSE,TRUE,7,391209,467980,467645,1,1,0,0,0,0
117712,23318,3791,193,FALSE,FALSE,FALSE,FALSE,FALSE,Organization,8766,4,FALSE,FALSE,FALSE,FALSE,TRUE,8,429704,467982,466511,1,0,0,0,1,0
6931,23299,3042,2,FALSE,TRUE,TRUE,TRUE,FALSE,User,744,13,FALSE,FALSE,FALSE,FALSE,TRUE,13,390276,467973,467216,0,0,0,0,0,1
41256,23298,994,60,TRUE,FALSE,TRUE,FALSE,TRUE,Organization,7935,4,TRUE,FALSE,FALSE,FALSE,FALSE,7,408521,467976,467613,1,1,0,0,0,0
10072,23271,1505,107,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,26,11,FALSE,TRUE,FALSE,FALSE,FALSE,11,422571,467975,462212,1,1,0,0,0,0
1631,23260,564,40,FALSE,FALSE,TRUE,TRUE,TRUE,User,2522,6,FALSE,TRUE,FALSE,FALSE,FALSE,6,415900,467982,467888,1,1,0,0,0,0
1456031,23257,5733,34,FALSE,FALSE,FALSE,FALSE,FALSE,Organization,564,3,FALSE,FALSE,FALSE,FALSE,TRUE,14,365990,467968,467983,1,0,0,0,1,0
659437,23245,9955,43,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,1499,8,FALSE,FALSE,FALSE,FALSE,TRUE,47,409916,467981,467952,1,1,0,0,0,0
125603,23233,2902,664,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,3701,7,FALSE,FALSE,TRUE,FALSE,FALSE,12,431663,467983,467983,1,0,0,1,0,0
77635,23217,2159,1426,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,23270,1,FALSE,FALSE,TRUE,FALSE,FALSE,12,427915,467982,467972,1,0,0,1,0,0
1378,23198,6168,32,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,208,0,FALSE,FALSE,FALSE,FALSE,TRUE,6,382350,467983,467161,1,0,0,0,0,1
5785,23194,5562,201,TRUE,TRUE,TRUE,FALSE,FALSE,Organization,79,4,FALSE,FALSE,FALSE,FALSE,TRUE,7,348082,467983,467581,1,1,0,0,0,0
27948,23168,4029,784,FALSE,TRUE,TRUE,TRUE,TRUE,Organization,182,17,FALSE,FALSE,TRUE,FALSE,FALSE,17,384156,467982,467915,1,0,0,0,0,1
42560,23167,3833,138,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,749,9,FALSE,TRUE,FALSE,FALSE,FALSE,10,399779,467982,467982,1,0,0,1,0,0
33766,23148,2279,13,TRUE,TRUE,TRUE,TRUE,FALSE,User,2191,20,FALSE,FALSE,FALSE,FALSE,TRUE,5,367146,467981,467843,1,0,0,0,0,1
579976,23136,2053,172,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,243,2,FALSE,FALSE,FALSE,FALSE,TRUE,2,424367,467983,467968,1,0,0,1,0,0
58589,23083,2190,714,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,452,6,FALSE,FALSE,FALSE,FALSE,TRUE,7,411105,467980,467983,1,0,0,1,0,0
122597,23075,11452,1949,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,103,5,FALSE,FALSE,TRUE,FALSE,FALSE,12,419010,467983,467801,0,0,0,0,1,0
28330,23074,1849,31,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,432,14,FALSE,FALSE,FALSE,FALSE,TRUE,6,411779,467982,467959,1,1,0,0,0,0
138907,23069,6440,18,FALSE,TRUE,TRUE,TRUE,FALSE,User,209,20,FALSE,FALSE,FALSE,FALSE,TRUE,31,361562,467983,467746,1,0,0,0,1,0
1291899,23054,2711,3475,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,308,3,FALSE,FALSE,FALSE,FALSE,TRUE,4,369090,467981,467983,1,0,0,0,0,1
6221,22999,2532,10,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,64,3,TRUE,FALSE,FALSE,FALSE,FALSE,15,379622,467978,467842,1,0,0,0,1,0
75636,22994,656,237,TRUE,TRUE,TRUE,FALSE,FALSE,Organization,10,4,FALSE,FALSE,FALSE,FALSE,TRUE,8,381836,467883,459974,1,0,1,0,0,0
8492,22992,1463,158,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,33,2,TRUE,FALSE,FALSE,FALSE,FALSE,4,381066,467971,467844,1,1,0,0,0,0
1406,22980,1888,467,TRUE,FALSE,TRUE,TRUE,TRUE,User,13762,0,FALSE,FALSE,FALSE,FALSE,TRUE,4,387900,467983,467919,0,1,0,0,0,0
4116,22976,2036,238,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,30,12,FALSE,FALSE,FALSE,FALSE,TRUE,56,387668,467983,450031,1,0,0,0,1,0
61436,22973,4950,369,TRUE,FALSE,TRUE,TRUE,TRUE,User,1176,5,FALSE,FALSE,FALSE,FALSE,TRUE,17,376604,467983,467917,1,0,0,0,0,1
520,22973,3400,118,FALSE,FALSE,TRUE,FALSE,FALSE,User,811,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,447037,467982,456823,0,0,1,0,0,0
592,22958,2864,264,TRUE,TRUE,TRUE,TRUE,FALSE,User,302,0,FALSE,FALSE,FALSE,FALSE,TRUE,14,386661,467978,467844,0,0,0,0,1,0
209771,22051,4261,1475,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,275,8,FALSE,FALSE,FALSE,FALSE,TRUE,4,408517,467980,467982,1,0,0,1,0,0
1563763,22017,2176,205,FALSE,TRUE,TRUE,TRUE,TRUE,Organization,607,12,FALSE,FALSE,TRUE,FALSE,FALSE,5,446793,467983,467983,1,1,0,0,0,0
22206,22016,3004,293,TRUE,FALSE,TRUE,FALSE,TRUE,Organization,60,12,TRUE,FALSE,FALSE,FALSE,FALSE,12,360977,467960,467820,1,1,0,0,0,0
28336,22009,1556,1143,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,253,4,FALSE,FALSE,FALSE,TRUE,FALSE,5,441938,467982,467976,1,0,0,0,0,1
927,22008,2042,63,FALSE,TRUE,TRUE,TRUE,FALSE,User,428,7,FALSE,FALSE,FALSE,FALSE,TRUE,9,402813,467979,467457,1,0,0,1,0,0
45028,22002,2629,64,FALSE,TRUE,TRUE,FALSE,FALSE,Organization,21,8,FALSE,FALSE,FALSE,FALSE,TRUE,5,378590,467981,467700,1,0,0,0,1,0
1186,21986,2017,2,TRUE,TRUE,TRUE,TRUE,TRUE,User,2201,3,FALSE,FALSE,FALSE,FALSE,TRUE,3,418329,467983,467882,0,0,1,0,0,0
119004,21979,1871,1718,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,13898,0,FALSE,FALSE,FALSE,FALSE,TRUE,12,392920,467972,467925,1,1,0,0,0,0
13020,21979,4768,16,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,370,6,FALSE,FALSE,TRUE,FALSE,FALSE,9,398965,467983,467958,1,0,0,0,0,1
3057,21977,4183,305,FALSE,TRUE,TRUE,TRUE,FALSE,Organization,29,2,FALSE,FALSE,FALSE,FALSE,TRUE,14,361981,467886,462283,1,0,0,0,1,0
17150,21973,798,58,TRUE,FALSE,TRUE,TRUE,TRUE,User,759,2,FALSE,TRUE,FALSE,FALSE,FALSE,9,433519,467978,467346,1,1,0,0,0,0
29797,21955,683,62,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,103,18,FALSE,FALSE,FALSE,FALSE,TRUE,30,418219,467982,467002,1,1,0,0,0,0
3204599,21949,4080,450,FALSE,TRUE,TRUE,TRUE,TRUE,Organization,369,9,FALSE,TRUE,FALSE,FALSE,FALSE,9,438861,467983,467983,1,0,0,1,0,0
3262,21943,1966,26,TRUE,TRUE,TRUE,FALSE,FALSE,Organization,294,7,FALSE,TRUE,FALSE,FALSE,FALSE,5,393735,467982,467965,1,0,0,1,0,0
30658,21942,2027,58,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,62,2,FALSE,FALSE,FALSE,FALSE,TRUE,5,373818,467983,467142,1,0,0,0,0,1
50567,21936,3737,129,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,4446,10,FALSE,FALSE,FALSE,FALSE,TRUE,29,406909,467982,466975,0,0,0,0,0,1
1116,21935,3400,129,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,13,12,FALSE,FALSE,FALSE,FALSE,TRUE,10,389748,467983,466882,0,1,0,0,0,0
7353,21924,5899,2,FALSE,FALSE,TRUE,FALSE,FALSE,User,1151,11,FALSE,FALSE,FALSE,FALSE,TRUE,14,403383,467975,467977,0,0,0,0,1,0
1173,21923,6961,152,TRUE,FALSE,TRUE,TRUE,FALSE,User,4584,0,FALSE,FALSE,TRUE,FALSE,FALSE,1,427155,467983,463211,0,0,0,1,0,0
16507,21915,4146,4,TRUE,FALSE,TRUE,FALSE,TRUE,Organization,65,20,FALSE,TRUE,FALSE,FALSE,FALSE,14,388235,467977,467391,1,1,0,0,0,0
78590,21908,3266,50,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,46,0,FALSE,FALSE,FALSE,FALSE,TRUE,0,382133,467970,467166,1,0,0,0,1,0
597501,21858,4573,269,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,23270,17,FALSE,FALSE,FALSE,FALSE,TRUE,9,433457,467980,467972,1,0,0,1,0,0
126421,21849,2945,318,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,10283,0,FALSE,FALSE,FALSE,FALSE,TRUE,11,412911,467982,467983,1,1,0,0,0,0
4331,21844,2560,328,TRUE,FALSE,TRUE,FALSE,TRUE,Organization,5543,5,FALSE,FALSE,FALSE,FALSE,TRUE,14,401551,467983,467953,1,0,0,0,1,0
168269,21839,6207,72,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,7192,14,FALSE,FALSE,FALSE,FALSE,TRUE,5,401906,467981,467980,1,0,0,1,0,0
36,21829,3498,225,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,10284,0,FALSE,FALSE,TRUE,FALSE,FALSE,5,465656,467983,467888,0,0,0,0,0,1
3822,21787,1283,133,FALSE,FALSE,TRUE,FALSE,FALSE,User,4527,0,FALSE,TRUE,FALSE,FALSE,FALSE,11,426387,467976,466361,0,0,0,0,1,0
108825,21759,1014,270,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,1446,7,FALSE,FALSE,FALSE,FALSE,TRUE,8,403173,467981,467983,1,0,0,0,0,1
58059,21753,6259,77,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,23271,5,FALSE,FALSE,FALSE,FALSE,TRUE,5,387884,467976,464705,0,0,0,1,0,0
284466,21736,9176,2171,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,495,6,FALSE,FALSE,FALSE,FALSE,TRUE,4,377301,467982,467980,1,0,0,1,0,0
30603,21712,3518,164,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,137,6,FALSE,TRUE,FALSE,FALSE,FALSE,5,385602,467983,467800,1,1,0,0,0,0
32214,21691,2171,344,FALSE,FALSE,TRUE,FALSE,TRUE,User,635,8,TRUE,FALSE,FALSE,FALSE,FALSE,7,377607,467983,467850,1,1,0,0,0,0
3876,21685,636,313,FALSE,FALSE,TRUE,FALSE,FALSE,User,551,4,FALSE,FALSE,FALSE,TRUE,FALSE,5,389098,467982,467847,1,1,0,0,0,0
169878,21683,4725,51,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,437,9,FALSE,FALSE,TRUE,FALSE,FALSE,6,415293,467981,467983,1,0,0,0,0,1
249489,21648,4977,209,TRUE,FALSE,TRUE,FALSE,FALSE,Organization,204,20,FALSE,FALSE,FALSE,FALSE,TRUE,17,397300,467983,467791,1,1,0,0,0,0
61361,21645,3050,15,TRUE,FALSE,TRUE,FALSE,FALSE,Organization,342,0,FALSE,FALSE,FALSE,FALSE,TRUE,13,359599,467981,467967,1,0,0,1,0,0
26748,21638,1546,142,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,194,9,FALSE,FALSE,FALSE,TRUE,FALSE,7,418996,467979,467983,1,0,0,1,0,0
8943,21630,1106,682,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,54,8,FALSE,FALSE,FALSE,FALSE,TRUE,7,429300,467979,466175,1,0,1,0,0,0
381415,21627,2722,210,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,374,20,FALSE,TRUE,FALSE,FALSE,FALSE,22,376464,467983,467982,1,0,0,0,1,0
1345,21626,3573,49,TRUE,TRUE,TRUE,TRUE,FALSE,User,5256,6,FALSE,FALSE,TRUE,FALSE,FALSE,23,424911,467981,467653,1,1,0,0,0,0
233233,21598,3458,186,TRUE,FALSE,TRUE,TRUE,TRUE,User,6009,12,FALSE,FALSE,FALSE,FALSE,TRUE,11,432744,467981,467969,1,0,0,0,0,1
1638,21557,995,260,TRUE,FALSE,TRUE,TRUE,TRUE,User,2985,11,FALSE,FALSE,TRUE,FALSE,FALSE,8,403100,467983,467301,1,0,0,1,0,0
77891,21556,1709,462,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,116,3,FALSE,FALSE,FALSE,FALSE,TRUE,5,371281,467980,467975,1,0,0,0,1,0
34539,21544,4489,619,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,113,14,FALSE,FALSE,TRUE,FALSE,FALSE,5,344601,467980,467967,1,0,0,0,1,0
14442,21542,3476,93,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,53,6,TRUE,FALSE,FALSE,FALSE,FALSE,9,359422,467982,467967,1,0,0,0,0,1
14870,21537,4775,575,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,9717,6,TRUE,FALSE,FALSE,FALSE,FALSE,6,423038,467975,467981,1,1,0,0,0,0
10594,21536,4605,16,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,3516,3,FALSE,FALSE,FALSE,FALSE,TRUE,1,429292,467981,466550,0,0,0,0,1,0
1140,21531,2195,27,TRUE,FALSE,TRUE,FALSE,FALSE,User,584,8,TRUE,FALSE,FALSE,FALSE,FALSE,7,386080,467982,466418,1,0,1,0,0,0
1942,21530,1993,156,FALSE,TRUE,TRUE,TRUE,FALSE,User,4714,7,TRUE,FALSE,FALSE,FALSE,FALSE,8,396931,467980,464175,1,1,0,0,0,0
747,21514,4592,6,TRUE,FALSE,TRUE,TRUE,FALSE,User,555,2,FALSE,FALSE,FALSE,FALSE,TRUE,3,390906,467967,464148,0,0,0,0,0,1
21335,21509,2802,112,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,2406,19,FALSE,TRUE,FALSE,FALSE,FALSE,16,410271,467981,467944,1,1,0,0,0,0
1102272,21509,6421,282,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,136,16,FALSE,FALSE,FALSE,FALSE,TRUE,5,373505,467983,467955,1,0,0,1,0,0
1083,21502,1377,105,TRUE,FALSE,TRUE,TRUE,FALSE,User,22548,8,FALSE,FALSE,FALSE,FALSE,TRUE,10,427719,467974,466772,0,0,0,0,0,1
614,21474,1216,365,TRUE,FALSE,TRUE,TRUE,TRUE,User,3580,8,TRUE,FALSE,FALSE,FALSE,FALSE,5,366140,467975,467510,1,1,0,0,0,0
5349,21473,1205,193,TRUE,TRUE,TRUE,TRUE,FALSE,User,5638,0,TRUE,FALSE,FALSE,FALSE,FALSE,7,398333,467981,464032,0,1,0,0,0,0
10454,21469,1898,59,TRUE,FALSE,TRUE,TRUE,FALSE,User,3935,19,TRUE,FALSE,FALSE,FALSE,FALSE,13,433953,467978,467786,1,1,0,0,0,0
17961,21460,3364,154,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,68,8,FALSE,FALSE,FALSE,FALSE,TRUE,3,384935,467983,467939,1,1,0,0,0,0
38290,21452,2052,1365,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,266,14,FALSE,FALSE,FALSE,FALSE,TRUE,10,391245,467983,467919,1,0,1,0,0,0
31215,21417,1717,33,TRUE,TRUE,TRUE,FALSE,TRUE,Organization,16,17,FALSE,FALSE,FALSE,FALSE,TRUE,7,411113,467979,462507,1,1,0,0,0,0
2154,21400,2629,115,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,37985,4,FALSE,FALSE,FALSE,FALSE,TRUE,4,407874,467983,467899,0,0,0,0,1,0
528390,21368,1440,460,FALSE,TRUE,TRUE,FALSE,TRUE,Organization,7936,8,FALSE,FALSE,FALSE,TRUE,FALSE,18,453735,467982,467983,1,0,0,0,0,1
243508,21350,9466,39,TRUE,TRUE,TRUE,FALSE,TRUE,Organization,216,7,FALSE,TRUE,FALSE,FALSE,FALSE,10,414605,467983,467980,1,1,0,0,0,0
7483,21348,2693,10,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,51,10,FALSE,FALSE,TRUE,FALSE,FALSE,8,360538,467983,467861,0,1,0,0,0,0
285078,21347,4660,983,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,172,17,FALSE,FALSE,FALSE,FALSE,TRUE,22,434118,467983,467983,1,0,0,0,0,1
31094,21332,1138,1,TRUE,FALSE,TRUE,TRUE,FALSE,User,1986,6,FALSE,FALSE,FALSE,FALSE,TRUE,16,409785,467982,466225,0,0,0,0,1,0
14827,21314,3903,22,FALSE,FALSE,TRUE,FALSE,FALSE,User,14518,7,FALSE,FALSE,FALSE,FALSE,TRUE,16,428067,467980,467537,0,1,0,0,0,0
17370,21309,3625,67,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,58,8,FALSE,TRUE,FALSE,FALSE,FALSE,6,397759,467983,467899,1,1,0,0,0,0
109814,21306,1419,835,TRUE,TRUE,TRUE,FALSE,TRUE,User,488,19,TRUE,FALSE,FALSE,FALSE,FALSE,8,415414,467983,467970,0,0,0,0,0,1
5429,21292,2149,277,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,18,10,TRUE,FALSE,FALSE,FALSE,FALSE,2,357316,467983,467980,0,1,0,0,0,0
5786,21284,2412,91,TRUE,FALSE,TRUE,FALSE,TRUE,User,15093,9,FALSE,FALSE,FALSE,FALSE,TRUE,12,396756,467983,467929,0,1,0,0,0,0
1283,21271,5453,0,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,308,10,FALSE,FALSE,FALSE,FALSE,TRUE,14,390149,467976,467886,0,1,0,0,0,0
497420,21264,12019,1024,FALSE,FALSE,FALSE,FALSE,FALSE,Organization,7192,6,FALSE,FALSE,FALSE,FALSE,TRUE,2,389477,467976,467983,0,0,0,1,0,0
6143,21258,4520,2,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,40,9,FALSE,FALSE,FALSE,FALSE,TRUE,9,364995,467940,467722,0,1,0,0,0,0
1736,21247,1287,111,TRUE,FALSE,TRUE,TRUE,FALSE,User,867,4,FALSE,FALSE,FALSE,FALSE,TRUE,9,382329,467977,467411,1,1,0,0,0,0
4872,21238,610,71,TRUE,FALSE,TRUE,TRUE,TRUE,User,661,0,FALSE,FALSE,FALSE,FALSE,TRUE,12,433651,467981,467662,1,0,0,0,1,0
14862,21236,1972,301,FALSE,TRUE,TRUE,FALSE,FALSE,Organization,52,0,TRUE,FALSE,FALSE,FALSE,FALSE,10,354791,467983,467747,1,0,1,0,0,0
78579,21235,3980,442,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,56,5,FALSE,FALSE,FALSE,FALSE,TRUE,7,396180,467981,467929,0,0,0,0,0,1
88589,21231,2499,369,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,718,7,TRUE,FALSE,FALSE,FALSE,FALSE,16,411201,467981,467708,1,0,0,1,0,0
1300193,21220,3836,1,TRUE,FALSE,FALSE,FALSE,FALSE,Organization,334,5,FALSE,FALSE,FALSE,FALSE,TRUE,8,392101,467983,465493,1,0,0,0,1,0
118704,21168,1657,379,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,851,9,FALSE,FALSE,FALSE,FALSE,TRUE,14,433582,467981,467979,1,0,0,1,0,0
23157,21157,5058,356,TRUE,FALSE,TRUE,FALSE,TRUE,Organization,79,19,FALSE,FALSE,FALSE,FALSE,TRUE,49,385957,467983,467941,1,0,0,1,0,0
21915,21144,1444,158,TRUE,FALSE,TRUE,FALSE,FALSE,Organization,152,7,FALSE,TRUE,FALSE,FALSE,FALSE,12,404319,467981,467970,0,1,0,0,0,0
1225,21134,2230,7,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,654,0,FALSE,FALSE,FALSE,FALSE,TRUE,5,384131,467981,467513,1,1,0,0,0,0
10033,21118,5485,216,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,50,2,FALSE,FALSE,TRUE,FALSE,FALSE,14,347906,467981,467855,1,0,0,1,0,0
2557,21070,2475,441,FALSE,FALSE,TRUE,FALSE,FALSE,User,864,13,FALSE,FALSE,FALSE,FALSE,TRUE,13,422074,467982,467664,0,1,0,0,0,0
141880,21057,2804,2470,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,620,6,FALSE,FALSE,FALSE,FALSE,TRUE,4,393163,467982,467983,1,0,0,1,0,0
3496,21042,2918,385,TRUE,TRUE,TRUE,TRUE,FALSE,User,2183,0,FALSE,FALSE,FALSE,FALSE,TRUE,14,381939,467975,467229,0,0,0,0,1,0
692593,21035,1266,886,FALSE,TRUE,TRUE,TRUE,TRUE,Organization,138,6,FALSE,TRUE,FALSE,FALSE,FALSE,8,428333,467983,467922,1,0,0,0,1,0
8024,20999,1301,37,FALSE,TRUE,TRUE,FALSE,FALSE,Organization,189,3,TRUE,FALSE,FALSE,FALSE,FALSE,12,378676,467967,467249,1,1,0,0,0,0
7755,20981,7594,722,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,8766,9,FALSE,FALSE,FALSE,FALSE,TRUE,13,423004,467983,467814,1,0,0,1,0,0
2471,20980,898,22,FALSE,FALSE,FALSE,FALSE,TRUE,User,718,8,TRUE,FALSE,FALSE,FALSE,FALSE,7,391254,467980,457701,0,1,0,0,0,0
37476,20979,2334,133,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,128,8,FALSE,FALSE,FALSE,FALSE,TRUE,11,408713,467981,467963,1,0,0,0,0,1
510,20956,2812,308,FALSE,FALSE,TRUE,TRUE,FALSE,User,1877,10,FALSE,FALSE,FALSE,FALSE,TRUE,19,368274,467981,467339,0,0,1,0,0,0
23414,20941,1325,430,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,111,9,FALSE,FALSE,FALSE,FALSE,TRUE,9,415121,467982,467825,1,0,0,0,0,1
832,20925,5844,26,TRUE,TRUE,TRUE,TRUE,FALSE,User,1124,9,FALSE,FALSE,FALSE,FALSE,TRUE,11,394506,467983,467940,0,0,1,0,0,0
13238,20921,10618,68,TRUE,FALSE,TRUE,FALSE,FALSE,Organization,52,1,FALSE,FALSE,FALSE,FALSE,TRUE,3,417206,467982,451143,0,0,0,0,1,0
253899,20907,7891,15,TRUE,FALSE,TRUE,TRUE,FALSE,User,2360,8,FALSE,FALSE,TRUE,FALSE,FALSE,1,395906,467983,467815,1,1,0,0,0,0
39501,20871,2770,5,FALSE,FALSE,TRUE,FALSE,TRUE,User,4217,7,FALSE,FALSE,FALSE,FALSE,TRUE,10,408780,467983,467621,1,1,0,0,0,0
27547,20846,7176,68,TRUE,FALSE,TRUE,TRUE,FALSE,User,5063,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,385281,467977,465952,0,0,1,0,0,0
484,20840,2496,12,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,132,4,FALSE,FALSE,FALSE,FALSE,TRUE,14,416538,467981,467185,0,1,0,0,0,0
3876,21685,636,313,FALSE,FALSE,TRUE,FALSE,FALSE,User,551,4,FALSE,FALSE,FALSE,TRUE,FALSE,5,389098,467982,467847,1,1,0,0,0,0
169878,21683,4725,51,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,437,9,FALSE,FALSE,TRUE,FALSE,FALSE,6,415293,467981,467983,1,0,0,0,0,1
