size,stars,forks_count,open_issues,has_wiki,has_pages,has_issues,has_projects,has_discussions,author_type,contributors,commits,comments,deployments,num_topics,javascript,typescript,python,rust,other_language,desc_word_count,created_at,updated_at,pushed_at,has_homepage,mit_license,nan_license,apache_license,other_license,remain_license
67208,24477,7790,471,FALSE,TRUE,TRUE,FALSE,FALSE,Organization,33,548,11,113,20,FALSE,TRUE,FALSE,FALSE,FALSE,8,406708,467979,467247,1,1,0,0,0,0
94797,24435,6309,31,FALSE,TRUE,TRUE,TRUE,TRUE,Organization,284,1618,45,326,18,FALSE,FALSE,FALSE,FALSE,TRUE,18,407956,467979,467979,1,1,0,0,0,0
1742,24352,4687,142,TRUE,TRUE,TRUE,TRUE,FALSE,User,20,550,5,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,19,372899,467978,466450,1,0,0,1,0,0
1885,24349,2110,23,TRUE,TRUE,TRUE,TRUE,TRUE,User,81,331,2,183,9,FALSE,FALSE,FALSE,FALSE,TRUE,25,446357,467979,467151,1,0,0,0,0,1
32974,24345,10097,1153,TRUE,FALSE,TRUE,TRUE,FALSE,User,56,1723,11,0,10,FALSE,FALSE,FALSE,FALSE,TRUE,5,402415,467979,467831,1,0,0,0,0,1
46925,24341,32680,40,TRUE,FALSE,FALSE,TRUE,FALSE,User,114,392,21,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,5,411421,467977,467914,1,0,1,0,0,0
19940,24337,6675,608,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,383,6872,31,0,5,FALSE,FALSE,FALSE,FALSE,TRUE,4,401131,467973,467979,1,0,0,1,0,0
63816,24315,2862,554,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,215,7717,70,0,20,FALSE,FALSE,FALSE,FALSE,TRUE,48,383682,467980,467919,1,0,0,0,0,1
1350,24304,916,102,TRUE,FALSE,TRUE,TRUE,FALSE,User,306,1717,6,0,5,FALSE,FALSE,FALSE,FALSE,TRUE,6,398388,467976,467504,0,0,1,0,0,0
507,24299,1985,3,FALSE,FALSE,TRUE,FALSE,TRUE,User,281,552,13,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,7,397158,467979,467954,0,0,0,0,0,1
29623,24290,5259,200,TRUE,FALSE,TRUE,TRUE,FALSE,User,10,392,32,72,10,FALSE,FALSE,TRUE,FALSE,FALSE,36,437267,467974,467768,0,0,1,0,0,0
19847,24250,3428,316,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,203,2032,4,0,20,FALSE,FALSE,FALSE,FALSE,TRUE,10,443554,467978,467974,1,1,0,0,0,0
57910,24237,8658,778,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,373,2539,16,0,18,FALSE,FALSE,TRUE,FALSE,FALSE,5,426361,467978,467980,1,0,0,1,0,0
6526,24212,21422,1956,TRUE,FALSE,TRUE,TRUE,FALSE,User,6,455,94,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,3,388106,467978,467913,1,0,0,0,1,0
572,24205,3372,3,TRUE,FALSE,TRUE,TRUE,FALSE,User,46,473,0,0,14,FALSE,FALSE,FALSE,FALSE,TRUE,18,442741,467980,467912,0,1,0,0,0,0
273479,24197,4930,283,TRUE,FALSE,TRUE,TRUE,FALSE,User,8,1127,2,0,8,FALSE,FALSE,FALSE,FALSE,TRUE,2,415660,467978,467377,1,0,0,1,0,0
25614,24160,1294,34,FALSE,TRUE,TRUE,TRUE,TRUE,User,21,1116,1,549,8,FALSE,TRUE,FALSE,FALSE,FALSE,9,456537,467979,467979,1,0,0,0,0,1
26601,24157,8588,385,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,413,6358,151,0,6,FALSE,FALSE,FALSE,FALSE,TRUE,29,386579,467979,467973,1,0,0,1,0,0
3201,24137,2702,148,TRUE,FALSE,TRUE,TRUE,TRUE,User,10,216,9,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,5,437154,467980,466628,0,0,0,0,0,1
9364,24038,3436,152,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,5,37,1,0,3,FALSE,FALSE,TRUE,FALSE,FALSE,12,466242,467980,467622,1,0,0,1,0,0
209749,24023,3509,21,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,184,1189,12,0,9,FALSE,FALSE,FALSE,FALSE,TRUE,10,409937,467978,467926,1,0,0,1,0,0
2166322,24013,5076,60,TRUE,TRUE,TRUE,TRUE,FALSE,User,139,1137,13,652,14,FALSE,FALSE,FALSE,FALSE,TRUE,1,410818,467979,467690,1,1,0,0,0,0
32725,24008,4216,1225,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,151,3031,41,0,10,FALSE,FALSE,FALSE,FALSE,TRUE,9,408236,467960,464028,1,0,0,0,1,0
4140,23991,4246,80,FALSE,FALSE,TRUE,TRUE,FALSE,User,162,1136,17,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,16,390714,467897,459153,1,1,0,0,0,0
16082,23965,2480,82,FALSE,FALSE,TRUE,TRUE,TRUE,User,93,2646,47,0,9,FALSE,FALSE,FALSE,FALSE,TRUE,22,403919,467978,467910,1,0,0,0,0,1
853920,23924,7391,159,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,220,2659,123,3081,8,FALSE,FALSE,FALSE,FALSE,TRUE,5,418044,467978,467891,1,0,0,1,0,0
465508,23893,8683,967,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,392,5634,104,0,11,TRUE,FALSE,FALSE,FALSE,FALSE,20,364097,467978,467840,1,0,0,1,0,0
69504,23878,2407,1435,FALSE,TRUE,TRUE,TRUE,TRUE,Organization,436,4255,21,1152,7,FALSE,FALSE,FALSE,TRUE,FALSE,9,438711,467979,467979,1,0,0,1,0,0
955,23865,5468,266,TRUE,FALSE,TRUE,TRUE,FALSE,User,16,188,16,0,4,FALSE,FALSE,TRUE,FALSE,FALSE,8,403658,467980,466345,1,1,0,0,0,0
252258,23859,1845,198,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,395,8322,101,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,5,412459,467971,467959,1,1,0,0,0,0
157839,23852,1102,209,FALSE,TRUE,TRUE,TRUE,TRUE,Organization,299,5246,120,795,15,FALSE,TRUE,FALSE,FALSE,FALSE,8,400617,467978,467972,1,1,0,0,0,0
8680,23802,2806,1,TRUE,FALSE,TRUE,TRUE,FALSE,User,70,960,9,0,3,TRUE,FALSE,FALSE,FALSE,FALSE,1,413880,467979,467971,0,0,1,0,0,0
266781,23769,3082,1565,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,389,25566,563,1,4,FALSE,FALSE,FALSE,FALSE,TRUE,4,360407,467977,467977,0,0,0,0,1,0
134283,23769,717,1144,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,199,8299,43,495,8,FALSE,TRUE,FALSE,FALSE,FALSE,6,403874,467979,467959,1,1,0,0,0,0
37125,23768,79023,185,TRUE,FALSE,TRUE,TRUE,FALSE,User,3,67,12,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,10,421790,467978,467384,0,0,1,0,0,0
14382,23766,8469,789,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,267,1676,10,0,14,FALSE,FALSE,FALSE,FALSE,TRUE,11,429435,467979,467980,1,0,0,1,0,0
7336,23756,1054,6,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,226,1912,11,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,11,437480,467974,467936,1,1,0,0,0,0
970536,23754,5518,71,TRUE,FALSE,FALSE,TRUE,FALSE,Organization,324,72938,333,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,3,342226,467974,467980,1,0,0,0,1,0
68262,23750,2660,1233,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,314,10698,122,0,11,FALSE,FALSE,FALSE,FALSE,TRUE,7,400362,467976,467823,1,0,0,0,0,1
1310225,23722,3425,34,FALSE,TRUE,TRUE,TRUE,FALSE,Organization,324,1576,49,779,7,FALSE,FALSE,TRUE,FALSE,FALSE,21,429272,467977,467891,1,0,0,0,1,0
65827,23719,2822,826,FALSE,FALSE,TRUE,FALSE,TRUE,User,173,2294,53,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,7,395526,467975,467955,1,1,0,0,0,0
14787,23651,4102,471,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,125,2082,31,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,8,392206,467980,467833,1,1,0,0,0,0
972490,23642,5779,276,TRUE,FALSE,TRUE,FALSE,FALSE,Organization,272,12437,934,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,5,367766,467978,467926,1,0,0,0,0,1
163385,23633,4537,77,FALSE,TRUE,TRUE,TRUE,TRUE,Organization,364,2389,52,392,10,FALSE,TRUE,FALSE,FALSE,FALSE,5,409256,467973,467720,1,1,0,0,0,0
65316,23564,5031,557,TRUE,FALSE,TRUE,TRUE,FALSE,User,39,1423,5,1,5,FALSE,FALSE,FALSE,FALSE,TRUE,4,405626,467979,467717,1,1,0,0,0,0
778,23564,6600,153,TRUE,FALSE,TRUE,TRUE,FALSE,User,2,25,33,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,5,372122,467978,467712,0,0,1,0,0,0
124959,23557,8131,2149,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,440,32406,351,1887,2,FALSE,FALSE,TRUE,FALSE,FALSE,8,356777,467978,467977,1,0,0,0,0,1
6066,23554,4472,108,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,61,267,1,0,3,FALSE,FALSE,FALSE,FALSE,TRUE,4,439323,467979,467812,1,0,0,0,0,1
843,23538,2908,6,FALSE,FALSE,FALSE,TRUE,FALSE,User,10,55,11,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,5,446455,467977,467864,0,0,0,0,1,0
10221,23538,2656,307,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,78,1199,28,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,11,369631,467961,465676,1,1,0,0,0,0
291094,23538,3188,479,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,444,13092,296,47,19,TRUE,FALSE,FALSE,FALSE,FALSE,11,401122,467979,467927,1,1,0,0,0,0
6656,23534,3160,5371,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,6,1619,0,0,15,TRUE,FALSE,FALSE,FALSE,FALSE,2,432069,467978,466551,1,1,0,0,0,0
143520,23533,680,96,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,209,4171,19,4523,5,FALSE,FALSE,FALSE,TRUE,FALSE,9,439488,467977,467978,1,1,0,0,0,0
48244,23524,3465,452,TRUE,FALSE,TRUE,TRUE,TRUE,User,49,651,185,728,18,FALSE,FALSE,FALSE,FALSE,TRUE,7,445060,467979,467687,1,1,0,0,0,0
935,23506,2592,207,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,53,629,59,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,6,357593,467979,467724,1,1,0,0,0,0
100279,23506,6511,1889,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,440,10735,145,1,4,FALSE,TRUE,FALSE,FALSE,FALSE,8,403309,467976,467966,1,1,0,0,0,0
26490,23500,5571,256,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,167,1687,307,2506,8,TRUE,FALSE,FALSE,FALSE,FALSE,6,411002,467979,467961,1,1,0,0,0,0
37251,23482,1919,309,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,473,4043,75,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,11,445478,467980,467978,1,1,0,0,0,0
15559,23479,1213,486,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,39,643,3,50,3,TRUE,FALSE,FALSE,FALSE,FALSE,5,389246,467980,467070,1,1,0,0,0,0
13989,23478,2859,65,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,107,2258,22,0,6,FALSE,FALSE,FALSE,FALSE,TRUE,5,371337,467978,467648,1,1,0,0,0,0
25763,23472,1348,447,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,331,5281,98,277,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,397672,467977,467976,1,0,0,0,1,0
1465,23467,2429,332,TRUE,TRUE,TRUE,TRUE,FALSE,User,18,259,3,11,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,399012,467979,464032,0,1,0,0,0,0
4684,23409,2021,2,TRUE,FALSE,TRUE,TRUE,FALSE,User,26,357,5,0,13,FALSE,FALSE,TRUE,FALSE,FALSE,9,401903,467979,467843,0,1,0,0,0,0
9799,23384,4698,391,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,106,2119,16,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,36,375926,467955,467966,0,0,1,0,0,0
35047,23374,4582,185,TRUE,FALSE,FALSE,FALSE,FALSE,Organization,25,3932,10,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,5,398818,467977,446802,0,0,1,0,0,0
29935,23364,937,38,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,31,757,10,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,7,460272,467979,467975,1,1,0,0,0,0
7282,23336,5937,55,TRUE,FALSE,TRUE,TRUE,FALSE,User,1,837,2,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,1,412062,467979,467962,1,0,0,0,1,0
16237,23334,4072,21,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,334,3664,69,0,8,FALSE,FALSE,FALSE,FALSE,TRUE,4,396783,467979,467764,0,1,0,0,0,0
49191,23327,3543,10,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,95,1466,43,101,13,FALSE,FALSE,FALSE,FALSE,TRUE,7,391206,467976,467642,1,1,0,0,0,0
117712,23318,3791,193,FALSE,FALSE,FALSE,FALSE,FALSE,Organization,16,754,1,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,8,429699,467979,466506,1,0,0,0,1,0
6931,23299,3042,2,FALSE,TRUE,TRUE,TRUE,FALSE,User,381,3918,65,0,13,FALSE,FALSE,FALSE,FALSE,TRUE,13,390272,467970,467212,0,0,0,0,0,1
41256,23298,994,60,TRUE,FALSE,TRUE,FALSE,TRUE,Organization,66,1135,8,1,4,TRUE,FALSE,FALSE,FALSE,FALSE,7,408518,467973,467610,1,1,0,0,0,0
10072,23271,1505,107,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,129,1609,14,0,11,FALSE,TRUE,FALSE,FALSE,FALSE,11,422566,467971,462209,1,1,0,0,0,0
1631,23260,564,40,FALSE,FALSE,TRUE,TRUE,TRUE,User,94,549,15,0,6,FALSE,TRUE,FALSE,FALSE,FALSE,6,415896,467978,467885,1,1,0,0,0,0
1456031,23257,5733,34,FALSE,FALSE,FALSE,FALSE,FALSE,Organization,258,110523,844,0,3,FALSE,FALSE,FALSE,FALSE,TRUE,14,365986,467964,467979,1,0,0,0,1,0
659437,23245,9955,43,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,163,4318,28,0,8,FALSE,FALSE,FALSE,FALSE,TRUE,47,409913,467977,467948,1,1,0,0,0,0
125603,23233,2902,664,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,444,9273,54,117,7,FALSE,FALSE,TRUE,FALSE,FALSE,12,431659,467980,467980,1,0,0,1,0,0
77635,23217,2159,1426,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,391,16193,41,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,12,427911,467978,467969,1,0,0,1,0,0
1378,23198,6168,32,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,38,411,6,14,0,FALSE,FALSE,FALSE,FALSE,TRUE,6,382347,467980,467157,1,0,0,0,0,1
5785,23194,5562,201,TRUE,TRUE,TRUE,FALSE,FALSE,Organization,382,3823,470,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,7,348078,467979,467578,1,1,0,0,0,0
27948,23168,4029,784,FALSE,TRUE,TRUE,TRUE,TRUE,Organization,356,7316,171,8,17,FALSE,FALSE,TRUE,FALSE,FALSE,17,384151,467979,467912,1,0,0,0,0,1
42560,23167,3833,138,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,383,7552,923,3654,9,FALSE,TRUE,FALSE,FALSE,FALSE,10,399776,467979,467978,1,0,0,1,0,0
33766,23148,2279,13,TRUE,TRUE,TRUE,TRUE,FALSE,User,128,2040,104,1,20,FALSE,FALSE,FALSE,FALSE,TRUE,5,367141,467978,467839,1,0,0,0,0,1
579976,23136,2053,172,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,185,2758,38,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,2,424364,467979,467964,1,0,0,1,0,0
58589,23083,2190,714,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,215,10638,90,515,6,FALSE,FALSE,FALSE,FALSE,TRUE,7,411100,467976,467980,1,0,0,1,0,0
122597,23075,11452,1949,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,38,203,37,0,5,FALSE,FALSE,TRUE,FALSE,FALSE,12,419006,467980,467797,0,0,0,0,1,0
28330,23074,1849,31,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,161,2111,12,1313,14,FALSE,FALSE,FALSE,FALSE,TRUE,6,411775,467978,467955,1,1,0,0,0,0
138907,23069,6440,18,FALSE,TRUE,TRUE,TRUE,FALSE,User,153,681,11,28,20,FALSE,FALSE,FALSE,FALSE,TRUE,31,361558,467979,467742,1,0,0,0,1,0
1291899,23054,2711,3475,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,413,45766,17719,0,3,FALSE,FALSE,FALSE,FALSE,TRUE,4,369085,467978,467980,1,0,0,0,0,1
6221,22999,2532,10,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,72,871,41,48,3,TRUE,FALSE,FALSE,FALSE,FALSE,15,379618,467974,467839,1,0,0,0,1,0
75636,22994,656,237,TRUE,TRUE,TRUE,FALSE,FALSE,Organization,7,593,70,4,4,FALSE,FALSE,FALSE,FALSE,TRUE,8,381832,467879,459970,1,0,1,0,0,0
8492,22992,1463,158,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,295,2988,261,0,2,TRUE,FALSE,FALSE,FALSE,FALSE,4,381063,467968,467841,1,1,0,0,0,0
1406,22980,1888,467,TRUE,FALSE,TRUE,TRUE,TRUE,User,142,571,19,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,4,387897,467980,467916,0,1,0,0,0,0
4116,22976,2036,238,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,127,1424,37,0,12,FALSE,FALSE,FALSE,FALSE,TRUE,56,387664,467979,450028,1,0,0,0,1,0
61436,22973,4950,369,TRUE,FALSE,TRUE,TRUE,TRUE,User,353,12580,996,0,5,FALSE,FALSE,FALSE,FALSE,TRUE,17,376600,467979,467913,1,0,0,0,0,1
520,22973,3400,118,FALSE,FALSE,TRUE,FALSE,FALSE,User,3,58,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,447033,467979,456819,0,0,1,0,0,0
592,22958,2864,264,TRUE,TRUE,TRUE,TRUE,FALSE,User,125,515,6,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,14,386657,467975,467841,0,0,0,0,1,0
209771,22051,4261,1475,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,396,18243,264,876,8,FALSE,FALSE,FALSE,FALSE,TRUE,4,408513,467976,467979,1,0,0,1,0,0
1563763,22017,2176,205,FALSE,TRUE,TRUE,TRUE,TRUE,Organization,189,5445,27,1592,12,FALSE,FALSE,TRUE,FALSE,FALSE,5,446789,467979,467979,1,1,0,0,0,0
22206,22016,3004,293,TRUE,FALSE,TRUE,FALSE,TRUE,Organization,421,3601,248,183,12,TRUE,FALSE,FALSE,FALSE,FALSE,12,360973,467957,467816,1,1,0,0,0,0
28336,22009,1556,1143,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,428,4585,40,587,4,FALSE,FALSE,FALSE,TRUE,FALSE,5,441934,467979,467973,1,0,0,0,0,1
927,22008,2042,63,FALSE,TRUE,TRUE,TRUE,FALSE,User,11,72,2,13,7,FALSE,FALSE,FALSE,FALSE,TRUE,9,402808,467975,467453,1,0,0,1,0,0
45028,22002,2629,64,FALSE,TRUE,TRUE,FALSE,FALSE,Organization,90,1300,30,97,8,FALSE,FALSE,FALSE,FALSE,TRUE,5,378585,467978,467696,1,0,0,0,1,0
1186,21986,2017,2,TRUE,TRUE,TRUE,TRUE,TRUE,User,112,980,1,586,3,FALSE,FALSE,FALSE,FALSE,TRUE,3,418325,467980,467879,0,0,1,0,0,0
119004,21979,1871,1718,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,353,15999,177,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,12,392915,467969,467921,1,1,0,0,0,0
13020,21979,4768,16,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,167,2576,49,0,6,FALSE,FALSE,TRUE,FALSE,FALSE,9,398962,467979,467955,1,0,0,0,0,1
3057,21977,4183,305,FALSE,TRUE,TRUE,TRUE,FALSE,Organization,93,1287,51,13,2,FALSE,FALSE,FALSE,FALSE,TRUE,14,361977,467882,462279,1,0,0,0,1,0
17150,21973,798,58,TRUE,FALSE,TRUE,TRUE,TRUE,User,42,351,52,780,2,FALSE,TRUE,FALSE,FALSE,FALSE,9,433516,467975,467342,1,1,0,0,0,0
29797,21955,683,62,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,64,234,17,157,18,FALSE,FALSE,FALSE,FALSE,TRUE,30,418215,467979,466998,1,1,0,0,0,0
3204599,21949,4080,450,FALSE,TRUE,TRUE,TRUE,TRUE,Organization,364,40909,35,12263,9,FALSE,TRUE,FALSE,FALSE,FALSE,9,438857,467979,467980,1,0,0,1,0,0
3262,21943,1966,26,TRUE,TRUE,TRUE,FALSE,FALSE,Organization,103,1455,43,175,7,FALSE,TRUE,FALSE,FALSE,FALSE,5,393731,467978,467961,1,0,0,1,0,0
30658,21942,2027,58,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,137,6878,122,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,5,373815,467979,467139,1,0,0,0,0,1
50567,21936,3737,129,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,132,3466,35,0,10,FALSE,FALSE,FALSE,FALSE,TRUE,29,406905,467978,466971,0,0,0,0,0,1
1116,21935,3400,129,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,131,745,7,0,12,FALSE,FALSE,FALSE,FALSE,TRUE,10,389745,467979,466879,0,1,0,0,0,0
7353,21924,5899,2,FALSE,FALSE,TRUE,FALSE,FALSE,User,19,1293,15,0,11,FALSE,FALSE,FALSE,FALSE,TRUE,14,403379,467972,467973,0,0,0,0,1,0
1173,21923,6961,152,TRUE,FALSE,TRUE,TRUE,FALSE,User,107,1065,27,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,1,427152,467980,463207,0,0,0,1,0,0
16507,21915,4146,4,TRUE,FALSE,TRUE,FALSE,TRUE,Organization,6,55,80,0,20,FALSE,TRUE,FALSE,FALSE,FALSE,14,388231,467974,467387,1,1,0,0,0,0
78590,21908,3266,50,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,77,2166,7,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0,382130,467966,467163,1,0,0,0,1,0
597501,21858,4573,269,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,31,2120,6,1472,17,FALSE,FALSE,FALSE,FALSE,TRUE,9,433453,467977,467969,1,0,0,1,0,0
126421,21849,2945,318,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,109,822,14,300,0,FALSE,FALSE,FALSE,FALSE,TRUE,11,412906,467979,467979,1,1,0,0,0,0
4331,21844,2560,328,TRUE,FALSE,TRUE,FALSE,TRUE,Organization,68,1431,43,0,5,FALSE,FALSE,FALSE,FALSE,TRUE,14,401548,467979,467949,1,0,0,0,1,0
168269,21839,6207,72,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,394,7597,32,134,14,FALSE,FALSE,FALSE,FALSE,TRUE,5,401902,467977,467976,1,0,0,1,0,0
36,21829,3498,225,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,5,11,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,5,465651,467980,467885,0,0,0,0,0,1
3822,21787,1283,133,FALSE,FALSE,TRUE,FALSE,FALSE,User,17,197,8,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,11,426383,467972,466356,0,0,0,0,1,0
108825,21759,1014,270,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,128,10108,8,0,7,FALSE,FALSE,FALSE,FALSE,TRUE,8,403168,467977,467980,1,0,0,0,0,1
58059,21753,6259,77,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,56,3139,15,0,5,FALSE,FALSE,FALSE,FALSE,TRUE,5,387881,467972,464701,0,0,0,1,0,0
284466,21736,9176,2171,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,369,33126,1088,0,6,FALSE,FALSE,FALSE,FALSE,TRUE,4,377297,467979,467977,1,0,0,1,0,0
30603,21712,3518,164,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,419,4457,92,1,6,FALSE,TRUE,FALSE,FALSE,FALSE,5,385597,467980,467796,1,1,0,0,0,0
32214,21691,2171,344,FALSE,FALSE,TRUE,FALSE,TRUE,User,93,889,58,0,8,TRUE,FALSE,FALSE,FALSE,FALSE,7,377603,467979,467847,1,1,0,0,0,0
3876,21685,636,313,FALSE,FALSE,TRUE,FALSE,FALSE,User,142,1605,24,0,4,FALSE,FALSE,FALSE,TRUE,FALSE,5,389095,467978,467843,1,1,0,0,0,0
169878,21683,4725,51,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,266,21020,93,7,9,FALSE,FALSE,TRUE,FALSE,FALSE,6,415290,467977,467980,1,0,0,0,0,1
249489,21648,4977,209,TRUE,FALSE,TRUE,FALSE,FALSE,Organization,88,8529,226,0,20,FALSE,FALSE,FALSE,FALSE,TRUE,17,397297,467980,467788,1,1,0,0,0,0
61361,21645,3050,15,TRUE,FALSE,TRUE,FALSE,FALSE,Organization,402,19214,1571,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,13,359595,467977,467963,1,0,0,1,0,0
26748,21638,1546,142,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,190,4446,29,0,9,FALSE,FALSE,FALSE,TRUE,FALSE,7,418992,467976,467980,1,0,0,1,0,0
8943,21630,1106,682,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,21,460,21,0,8,FALSE,FALSE,FALSE,FALSE,TRUE,7,429296,467975,466170,1,0,1,0,0,0
381415,21627,2722,210,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,321,10389,178,0,20,FALSE,TRUE,FALSE,FALSE,FALSE,22,376460,467980,467979,1,0,0,0,1,0
1345,21626,3573,49,TRUE,TRUE,TRUE,TRUE,FALSE,User,281,791,9,462,6,FALSE,FALSE,TRUE,FALSE,FALSE,23,424908,467978,467649,1,1,0,0,0,0
233233,21598,3458,186,TRUE,FALSE,TRUE,TRUE,TRUE,User,11,76,15,0,12,FALSE,FALSE,FALSE,FALSE,TRUE,11,432740,467977,467966,1,0,0,0,0,1
1638,21557,995,260,TRUE,FALSE,TRUE,TRUE,TRUE,User,158,1256,10,0,11,FALSE,FALSE,TRUE,FALSE,FALSE,8,403095,467980,467298,1,0,0,1,0,0
77891,21556,1709,462,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,397,17289,1663,0,3,FALSE,FALSE,FALSE,FALSE,TRUE,5,371277,467977,467971,1,0,0,0,1,0
34539,21544,4489,619,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,402,12202,272,0,14,FALSE,FALSE,TRUE,FALSE,FALSE,5,344598,467976,467963,1,0,0,0,1,0
